Eviction ID,Address,City,State,Eviction Notice Source Zipcode,Year,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Supervisor District,Neighborhoods - Analysis Boundaries,Longitude,Latitude
M161368,1300 Block Of 12th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.469526,37.76296198
M131092,900 Block Of Lake  Street,San Francisco,CA,94118,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Inner Richmond,-122.4695129,37.78651472
M131704,800 Block Of Pacheco  Street,San Francisco,CA,94116,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.469414,37.7535988
M131919,800 Block Of Pacheco  Street,San Francisco,CA,94116,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.469414,37.7535988
M111566,1400 Block Of 12th  Avenue,San Francisco,CA,94122,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,Inner Sunset,-122.4693966,37.76109934
M162730,700 Block Of Shields  Street,San Francisco,CA,94132,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,Oceanview/Merced/Ingleside,-122.4693888,37.71783623
M121567,0 Block Of Saint Charles  Avenue,San Francisco,CA,94132,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4693879,37.71341992
M121173,1300 Block Of 12th  Avenue,San Francisco,CA,94122,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4693878,37.76296807
M130698,1300 Block Of 12th  Avenue,San Francisco,CA,94122,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4693878,37.76296807
M191286,1300 Block Of 12th  Avenue,San Francisco,CA,94122,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4693878,37.76296807
M111387,700 Block Of Sargent  Street,San Francisco,CA,94132,2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.469368,37.71604095
M141018,500 Block Of 11th  Avenue,San Francisco,CA,94118,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M152984,500 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M152985,500 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M152986,500 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M152983,500 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M160669,500 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M180179,500 Block Of 11th  Avenue,San Francisco,CA,94118,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4693588,37.77792284
M153365,1500 Block Of 12th  Avenue,San Francisco,CA,94122,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4692662,37.75923421
M163229,1400 Block Of 12th  Avenue,San Francisco,CA,94122,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Inner Sunset,-122.4692584,37.76110535
M150911,700 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M150912,700 Block Of 11th  Avenue,San Francisco,CA,94118,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M161868,700 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M162235,700 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M161869,700 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M162234,700 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M170404,700 Block Of 11th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M170405,700 Block Of 11th  Avenue,San Francisco,CA,94118,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4692288,37.7741879
M110379,100 Block Of St Charles  Avenue,San Francisco,CA,94132,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4692266,37.7113909
M161074,600 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4692249,37.77606097
M141789,200 Block Of Saint Charles  Avenue,San Francisco,CA,94132,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4692105,37.70962814
M191836,200 Block Of Saint Charles  Avenue,San Francisco,CA,94132,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4692105,37.70962814
M180013,1500 Block Of 12th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.469128,37.75924037
M110376,1000 Block Of Lincoln  Way,San Francisco,CA,94122,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4691114,37.76570489
M191686,1000 Block Of Lincoln  Way,San Francisco,CA,94122,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4691114,37.76570489
M110221,700 Block Of 11th  Avenue,San Francisco,CA,94118,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4690906,37.77419416
M162691,700 Block Of 11th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Inner Richmond,-122.4690906,37.77419416
M190337,1700 Block Of 12th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4690295,37.75582483
M190597,1700 Block Of 12th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4690295,37.75582483
M190596,1700 Block Of 12th  Avenue,San Francisco,CA,94122,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4690295,37.75582483
M190336,1700 Block Of 12th  Avenue,San Francisco,CA,94122,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4690295,37.75582483
M153270,2400 Block Of Funston  Avenue,San Francisco,CA,94116,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,West of Twin Peaks,-122.4690285,37.74240722
M161513,2400 Block Of Funston  Avenue,San Francisco,CA,94116,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4690285,37.74240722
M120782,1600 Block Of 12th  Avenue,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4689978,37.75737415
M191133,100 Block Of 10th  Avenue,San Francisco,CA,94118,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4689763,37.78554859
M111305,3900 Block Of Alemany  Boulevard,San Francisco,CA,94132,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4689176,37.71089125
M111346,3900 Block Of Alemany  Boulevard,San Francisco,CA,94132,2011,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4689176,37.71089125
M180731,500 Block Of Ortega  Street,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4688611,37.75422582
M172622,200 Block Of 10th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4688412,37.78368276
M172902,200 Block Of 10th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4688412,37.78368276
M121822,900 Block Of Balboa  Street,San Francisco,CA,94118,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4688308,37.77706951
M171821,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171874,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171727,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171726,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171476,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171610,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M171599,0 Block Of Ralston  Street,San Francisco,CA,94132,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4687962,37.71360254
M161916,300 Block Of 10th  Avenue,San Francisco,CA,94103,2016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4687033,37.7817833
M121886,200 Block Of 10th  Avenue,San Francisco,CA,94118,2012,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.468703,37.78368906
M160040,200 Block Of 10th  Avenue,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Inner Richmond,-122.468703,37.78368906
M183343,900 Block Of Cabrillo  Street,San Francisco,CA,94118,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4686966,37.77520452
M191362,900 Block Of Cabrillo  Street,San Francisco,CA,94118,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4686966,37.77520452
M162902,200 Block Of Taraval  Street,San Francisco,CA,94116,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.468623,37.74341486
M132342,500 Block Of Lawton  Street,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,Inner Sunset,-122.4685995,37.75838228
M163688,1200 Block Of 11th  Avenue,San Francisco,CA,94122,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4685861,37.76488347
M152504,0 Block Of Niantic  Avenue,San Francisco,CA,94132,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4685806,37.70906584
M152505,0 Block Of Niantic  Avenue,San Francisco,CA,94132,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4685806,37.70906584
M152506,0 Block Of Niantic  Avenue,San Francisco,CA,94132,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Oceanview/Merced/Ingleside,-122.4685806,37.70906584
M131672,300 Block Of 10th  Avenue,San Francisco,CA,94118,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4685651,37.78178965
M131181,300 Block Of 10th  Avenue,San Francisco,CA,94118,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4685651,37.78178965
M172577,400 Block Of 10th  Avenue,San Francisco,CA,94118,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4685642,37.77985658
M160541,600 Block Of Garfield  Street,San Francisco,CA,94132,2016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4685009,37.71960718
M181396,2100 Block Of 12th  Avenue,San Francisco,CA,94116,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4684566,37.7475968
M181948,1300 Block Of 11th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4684551,37.76300901
M170927,400 Block Of 10th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.468426,37.77986281
M121923,400 Block Of Ortega  Street,San Francisco,CA,94122,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Inner Sunset,-122.4683424,37.75365336
M183115,1400 Block Of 11th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,Inner Sunset,-122.468325,37.76114634
M183114,1400 Block Of 11th  Avenue,San Francisco,CA,94122,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,Inner Sunset,-122.468325,37.76114634
M153350,1300 Block Of 11th  Avenue,San Francisco,CA,94122,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.468317,37.76301509
M171198,1300 Block Of 11th  Avenue,San Francisco,CA,94122,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.468317,37.76301509
M171047,1300 Block Of 11th  Avenue,San Francisco,CA,94122,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.468317,37.76301509
M190816,1300 Block Of 11th  Avenue,San Francisco,CA,94122,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.468317,37.76301509
M110037,600 Block Of 10th  Avenue,San Francisco,CA,94118,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4682946,37.77610338
M182463,600 Block Of 10th  Avenue,San Francisco,CA,94118,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4682946,37.77610338
M120523,1500 Block Of 11th  Avenue,San Francisco,CA,94122,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4681946,37.75928123
M132296,1400 Block Of 11th  Avenue,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Inner Sunset,-122.4681868,37.76115242
M150940,600 Block Of 10th  Avenue,San Francisco,CA,94118,2015,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4681564,37.77610964
M150748,600 Block Of 10th  Avenue,San Francisco,CA,94118,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4681564,37.77610964
M190241,600 Block Of 10th  Avenue,San Francisco,CA,94118,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4681564,37.77610964
M190240,600 Block Of 10th  Avenue,San Francisco,CA,94118,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Inner Richmond,-122.4681564,37.77610964
M163134,300 Block Of Vernon  Street,San Francisco,CA,94132,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4681134,37.71878241
M140181,100 Block Of Vernon  Street,San Francisco,CA,94132,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4680755,37.71518415
M140182,100 Block Of Vernon  Street,San Francisco,CA,94132,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4680755,37.71518415
M132492,1500 Block Of 11th  Avenue,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,Inner Sunset,-122.4680565,37.75928731
M122212,0 Block Of Entrada  Court,San Francisco,CA,94127,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4679759,37.72421353
M110894,300 Block Of Santa Ana  Avenue,San Francisco,CA,94127,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,West of Twin Peaks,-122.4679216,37.73063707
M161941,900 Block Of Irving  Street,San Francisco,CA,94122,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.467921,37.76402128
M161950,900 Block Of Irving  Street,San Francisco,CA,94122,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.467921,37.76402128
M111449,100 Block Of 9th  Avenue,San Francisco,CA,94121,2011,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4679005,37.78559791
M140540,100 Block Of 9th  Avenue,San Francisco,CA,94118,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4677623,37.78560417
M140701,100 Block Of 9th  Avenue,San Francisco,CA,94118,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4677623,37.78560417
M131112,2200 Block Of Ocean  Avenue,San Francisco,CA,94127,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4676533,37.72799941
M131111,2200 Block Of Ocean  Avenue,San Francisco,CA,94127,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4676533,37.72799941
M172891,2200 Block Of Ocean  Avenue,San Francisco,CA,94127,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4676533,37.72799941
M153364,200 Block Of 9th  Avenue,San Francisco,CA,94103,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4676276,37.78373859
M170516,500 Block Of Randolph  Street,San Francisco,CA,94132,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4675459,37.71432464
M130367,500 Block Of Randolph  Street,San Francisco,CA,94132,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4675446,37.7142148
M162872,0 Block Of Cragmont  Avenue,San Francisco,CA,94116,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,Inner Sunset,-122.4675111,37.74990292
M131473,400 Block Of 9th  Avenue,San Francisco,CA,94118,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4674899,37.77990975
M131036,300 Block Of San Benito  Way,San Francisco,CA,94127,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M152380,300 Block Of San Benito  Way,San Francisco,CA,94127,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M153298,300 Block Of San Benito  Way,San Francisco,CA,94127,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M152228,300 Block Of San Benito  Way,San Francisco,CA,94127,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M153487,300 Block Of San Benito  Way,San Francisco,CA,94127,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M190936,300 Block Of San Benito  Way,San Francisco,CA,94127,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M191856,300 Block Of San Benito  Way,San Francisco,CA,94127,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M191857,300 Block Of San Benito  Way,San Francisco,CA,94127,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4674186,37.72966764
M132048,400 Block Of Moraga  Street,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Inner Sunset,-122.4674009,37.75656494
M132356,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673873,37.76305589
M132355,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673873,37.76305589
M130096,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673873,37.76305589
M140069,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673873,37.76305589
M183170,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673873,37.76305589
M111312,1200 Block Of 10th  Avenue,San Francisco,CA,94122,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4673801,37.76493661
M161814,700 Block Of Lake  Street,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Inner Richmond,-122.4673682,37.78661209
M161813,700 Block Of Lake  Street,San Francisco,CA,94118,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Inner Richmond,-122.4673682,37.78661209
M122299,400 Block Of 9th  Avenue,San Francisco,CA,94118,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M120272,400 Block Of 9th  Avenue,San Francisco,CA,94118,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M171940,400 Block Of 9th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M171087,400 Block Of 9th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M172013,400 Block Of 9th  Avenue,San Francisco,CA,94118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M182220,400 Block Of 9th  Avenue,San Francisco,CA,94118,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4673517,37.77991576
M151272,100 Block Of Wawona  Street,San Francisco,CA,94127,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.4673342,37.74068095
M142471,100 Block Of Taraval  Street,San Francisco,CA,94116,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,West of Twin Peaks,-122.467296,37.74339715
M130790,300 Block Of Noriega  Street,San Francisco,CA,94122,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,Inner Sunset,-122.4672629,37.75459228
M122257,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4672491,37.76306198
M122256,1300 Block Of 10th  Avenue,San Francisco,CA,94122,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Inner Sunset,-122.4672491,37.76306198
M150143,100 Block Of Borica  Street,San Francisco,CA,94127,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,West of Twin Peaks,-122.4672459,37.72450422
M170619,500 Block Of Arch  Street,San Francisco,CA,94132,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4672381,37.72066616
M170618,500 Block Of Arch  Street,San Francisco,CA,94132,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,Oceanview/Merced/Ingleside,-122.4672381,37.72066616
M131952,4600 Block Of California  Street,San Francisco,CA,94118,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Inner Richmond,-122.4672332,37.78474692
